       lambda          SN_2796        SN_2803
       8426.1400         8427.2700      -0.432168      -0.411260
       8426.4200         8427.5500       0.206564      -0.465417
       8426.7000         8427.8300       0.556209      -0.513055
       8426.9800         8428.1100       0.852446       -1.09851
       8427.2700         8428.3900        1.45157       -1.04376
       8427.5500         8428.6700        1.28023      -0.451744
       8427.8300         8428.9500       0.918195      -0.678276
       8428.1100         8429.2300       0.582497      -0.808007
       8428.3900         8429.5100      0.0449219      -0.461921
       8428.6700         8429.8000      -0.476637      -0.336924
       8428.9500         8430.0800      -0.329814      -0.355274
       8429.2300         8430.3600      -0.659988      -0.356674
       8429.5100         8430.6400      -0.700273     -0.0716673
       8429.8000         8430.9200     -0.0456466       0.292429
       8430.0800         8431.2000       0.284000       0.101200
       8430.3600         8431.4800       0.321927     -0.0197262
       8430.6400         8431.7600       0.524652       0.237008
       8430.9200         8432.0500       0.693052      0.0399266
       8431.2000         8432.3300       0.120246      -0.228278
       8431.4800         8432.6100    -0.00213851      -0.612302
       8431.7600         8432.8900       0.316720      -0.696710
       8432.0500         8433.1700       0.442216      -0.485808
       8432.3300         8433.4500       0.448876      -0.307881
       8432.6100         8433.7300       0.718347      -0.320618
       8432.8900         8434.0100        1.26248      -0.196752
       8433.1700         8434.3000       0.824305   -0.000818385
       8433.4500         8434.5800       0.730543      -0.354132
       8433.7300         8434.8600        1.00551      -0.425382
       8434.0100         8435.1400        1.21687      -0.445893
       8434.3000         8435.4200       0.980293      -0.148555
       8434.5800         8435.7000        1.01404       0.162766
       8434.8600         8435.9800       0.936708       0.186793
       8435.1400         8436.2700       0.708137       0.330223
       8435.4200         8436.5500        1.41243       0.720481
       8435.7000         8436.8300        2.62510       0.940705
       8435.9800         8437.1100        4.00710       0.781483
       8436.2700         8437.3900        5.42388       0.750589
       8436.5500         8437.6700        6.48508       0.407568
       8436.8300         8437.9500        6.35005     -0.0400146
       8437.1100         8438.2400        5.69998      -0.397478
       8437.3900         8438.5200        4.25915      -0.714321
       8437.6700         8438.8000        2.78733      -0.805414
       8437.9500         8439.0800        1.17676      -0.908810
       8438.2400         8439.3600       0.620409      -0.642792
       8438.5200         8439.6400      0.0767156      -0.698829
       8438.8000         8439.9200       0.248680      -0.639447
       8439.0800         8440.2100      -0.193403      -0.475459
       8439.3600         8440.4900      -0.288978      -0.454447
       8439.6400         8440.7700      -0.508772      -0.492684
       8439.9200         8441.0500      -0.584854      -0.493803
       8440.2100         8441.3300      -0.696250      -0.175322
       8440.4900         8441.6100     -0.0552204     -0.0809607
       8440.7700         8441.9000       0.623156      -0.245268
       8441.0500         8442.1800       0.884115      -0.274562
       8441.3300         8442.4600       0.872521      -0.766844
       8441.6100         8442.7400        1.15371      -0.989932
       8441.9000         8443.0200       0.894659       -1.11343
       8442.1800         8443.3000       0.237901      -0.699036
       8442.4600         8443.5800       0.356161      -0.704965
       8442.7400         8443.8700       0.956025      -0.519644
       8443.0200         8444.1500       0.593477      -0.723256
       8443.3000         8444.4300       0.731092      -0.946590
       8443.5800         8444.7100       0.972931       -1.07809
       8443.8700         8444.9900       0.359630       -1.44178
       8444.1500         8445.2800      -0.162135       -1.23880
       8444.4300         8445.5600      -0.216389       -1.07300
       8444.7100         8445.8400      -0.823182       -1.00581
       8444.9900         8446.1200      -0.843191      -0.908238
       8445.2800         8446.4000      -0.507679      -0.845021
       8445.5600         8446.6800      -0.569324      -0.719797
       8445.8400         8446.9700      -0.365450      -0.634587
       8446.1200         8447.2500     -0.0711653      -0.423513
       8446.4000         8447.5300      -0.156233      -0.276770
       8446.6800         8447.8100     -0.0186817       0.612635
       8446.9700         8448.0900     -0.0781454        1.86719
       8447.2500         8448.3800      -0.180344        4.13962
       8447.5300         8448.6600     -0.0937103        6.66516
       8447.8100         8448.9400      -0.411260        8.20790
       8448.0900         8449.2200      -0.465417        8.42200
       8448.3800         8449.5000      -0.513055        7.04942
       8448.6600         8449.7800       -1.09851        4.62903
       8448.9400         8450.0700       -1.04376        2.45594
       8449.2200         8450.3500      -0.451744        1.08628
       8449.5000         8450.6300      -0.678276     -0.0119842
       8449.7800         8450.9100      -0.808007      -0.167005
       8450.0700         8451.1900      -0.461921      -0.119312
       8450.3500         8451.4700      -0.336924      -0.272409
       8450.6300         8451.7600      -0.355274      -0.653923
       8450.9100         8452.0400      -0.356674      -0.283814
       8451.1900         8452.3200     -0.0716673      -0.229248
       8451.4700         8452.6000       0.292429      -0.542792
       8451.7600         8452.8800       0.101200      -0.629866
       8452.0400         8453.1700     -0.0197262      -0.235436
       8452.3200         8453.4500       0.237008       0.268054
       8452.6000         8453.7300      0.0399266       0.950586
       8452.8800         8454.0100      -0.228278        1.12997
       8453.1700         8454.2900      -0.612302        1.44551
       8453.4500         8454.5800      -0.696710        1.10252
       8453.7300         8454.8600      -0.485808       0.827940
       8454.0100         8455.1400      -0.307881     -0.0835937
       8454.2900         8455.4200      -0.320618      -0.150658
       8454.5800         8455.7100      -0.196752      -0.319501
       8454.8600         8455.9900   -0.000818385      -0.381535
       8455.1400         8456.2700      -0.354132      -0.629506
       8455.4200         8456.5500      -0.425382      -0.258326
       8455.7100         8456.8300      -0.445893      -0.107957
