       lambda          SN_2796        SN_2803
       8675.9800         8677.1400       0.406208       0.419474
       8676.2700         8677.4300       0.586722       0.549866
       8676.5600         8677.7200       0.661682       0.487646
       8676.8500         8678.0100       0.387247       0.442546
       8677.1400         8678.3000       0.440601       0.625911
       8677.4300         8678.5900       0.852530        1.06351
       8677.7200         8678.8800       0.333113        1.02650
       8678.0100         8679.1700       0.161194       0.806728
       8678.3000         8679.4600       0.586167       0.335148
       8678.5900         8679.7500       0.964630      -0.155863
       8678.8800         8680.0400       0.661009      -0.263133
       8679.1700         8680.3300       0.564061      -0.373124
       8679.4600         8680.6200       0.382642      0.0769859
       8679.7500         8680.9000       0.944889       0.753488
       8680.0400         8681.1900       0.134609        2.46619
       8680.3300         8681.4800      -0.126483        2.99973
       8680.6200         8681.7700      -0.220562        3.59730
       8680.9000         8682.0600       0.173319        3.97218
       8681.1900         8682.3500      -0.474461        3.64099
       8681.4800         8682.6400       0.116233        2.98791
       8681.7700         8682.9300       0.175939        2.74376
       8682.0600         8683.2200       0.484225        3.49583
       8682.3500         8683.5100       0.409789        4.31157
       8682.6400         8683.8000       0.297400        7.12063
       8682.9300         8684.0900       0.179427        10.5563
       8683.2200         8684.3800       0.590489        15.2677
       8683.5100         8684.6700       0.880167        19.8612
       8683.8000         8684.9600       0.751334        23.2339
       8684.0900         8685.2500       0.991560        24.6762
       8684.3800         8685.5400       0.952772        23.4706
       8684.6700         8685.8300       0.364539        21.0938
       8684.9600         8686.1200       0.148071        18.6912
       8685.2500         8686.4100       0.224992        16.8614
       8685.5400         8686.7000     -0.0225592        16.0803
       8685.8300         8686.9900     -0.0908186        15.4390
       8686.1200         8687.2800       0.220357        13.9809
       8686.4100         8687.5700       0.301035        11.6706
       8686.7000         8687.8600       0.639333        9.39889
       8686.9900         8688.1500        1.05511        5.90075
       8687.2800         8688.4400        1.64143        3.69440
       8687.5700         8688.7300        2.37193        2.24418
       8687.8600         8689.0200        3.25889        1.39518
       8688.1500         8689.3100        3.69365       0.852085
       8688.4400         8689.6000        4.62603       0.721049
       8688.7300         8689.8900        5.12812       0.552630
       8689.0200         8690.1800        5.32232       0.773748
       8689.3100         8690.4600        5.18899       0.497691
       8689.6000         8690.7500        5.52637       0.304147
       8689.8900         8691.0400        6.10821       0.607106
       8690.1800         8691.3300        8.55604       0.310768
       8690.4600         8691.6200        12.6129       0.198378
       8690.7500         8691.9200        18.3539       0.291829
       8691.0400         8692.2100        25.5384       0.756721
       8691.3300         8692.4900        33.6037        1.10527
       8691.6200         8692.7800        39.1236        1.45097
       8691.9200         8693.0700        40.7282       0.906518
       8692.2100         8693.3600        39.9091        1.00856
       8692.4900         8693.6500        37.4002       0.898686
       8692.7800         8693.9400        33.4939       0.345673
       8693.0700         8694.2300        30.2513      0.0913626
       8693.3600         8694.5200        29.6044       0.419628
       8693.6500         8694.8100        28.4518       0.569565
       8693.9400         8695.1000        25.8653       0.969478
       8694.2300         8695.3900        21.6385        1.14966
       8694.5200         8695.6800        16.8108        1.10816
       8694.8100         8695.9700        11.3952       0.720307
       8695.1000         8696.2600        6.68343       0.410209
       8695.3900         8696.5500        3.45596      -0.480406
       8695.6800         8696.8400        1.97498      -0.588386
       8695.9700         8697.1300        1.26249      -0.756633
       8696.2600         8697.4200       0.887469      -0.689115
       8696.5500         8697.7100       0.597608      -0.725319
       8696.8400         8698.0000       0.673611      -0.138129
       8697.1300         8698.2900       0.616648       0.233112
       8697.4200         8698.5900       0.736023       0.422479
       8697.7100         8698.8800       0.928637       0.481979
       8698.0000         8699.1700       0.829571       0.997742
       8698.2900         8699.4600       0.419474       0.840464
       8698.5900         8699.7500       0.549866       0.496890
       8698.8800         8700.0400       0.487646       0.581423
       8699.1700         8700.3300       0.442546       0.392489
       8699.4600         8700.6200       0.625911      0.0926140
       8699.7500         8700.9100        1.06351      0.0469434
       8700.0400         8701.2000        1.02650       0.410709
       8700.3300         8701.4900       0.806728       0.271262
       8700.6200         8701.7800       0.335148       0.387500
       8700.9100         8702.0700      -0.155863       0.143607
       8701.2000         8702.3600      -0.263133     -0.0455527
       8701.4900         8702.6500      -0.373124    0.000753708
       8701.7800         8702.9400      0.0769859       0.401538
       8702.0700         8703.2300       0.753488       0.515362
       8702.3600         8703.5200        2.46619       0.609329
       8702.6500         8703.8100        2.99973       0.950532
       8702.9400         8704.1000        3.59730       0.800599
       8703.2300         8704.3900        3.97218       0.675819
       8703.5200         8704.6800        3.64099       0.710957
       8703.8100         8704.9700        2.98791       0.873743
       8704.1000         8705.2600        2.74376       0.976256
       8704.3900         8705.5500        3.49583       0.226377
       8704.6800         8705.8400        4.31157       0.254308
